Latitude,Longitude,,RA (Lon),Dec (Lat),,,,Lat Conversion,,Lon Conversion,
2.874333333,171.104,,,,,,,,,,
-0.240047222,174.428625,,,,,,,,,,
0.212788889,174.0355417,,,,,,,,,,
-0.211344444,173.8561667,,,,,,,,,,
0.950488889,173.5454583,,,,,,,,,,
2.337930556,170.73975,,,,,,,,,,
1.456069444,172.0199583,,,,,,,,,,
2.505377778,169.764125,,,,,,,,,,
2.814813889,169.9297917,,,,,,,,,,
-0.813216667,172.5010417,,,,,,,,,,
-1.189619444,170.972375,,,,,,,,,,
2.109413889,169.2465833,,,,,,,,,,
5.143008333,167.545875,,,,,,,,,,
5.930780556,165.056625,,,,,,,,,,
3.927272222,168.3294583,,,,,,,,,,
4.488327778,167.58525,,,,,,,,,,
4.046675,166.4386667,,,,,,,,,,
3.500936111,167.5184583,,,,,,,,,,
7.891663889,169.8904583,,,,,,,,,,
4.284041667,167.6930833,,,,,,,,,,
7.846769444,166.2143333,,,,,,,,,,
6.670472222,168.9534583,,,,,,,,,,
4.050633333,168.715625,,,,,,,,,,
5.929811111,166.78325,,,,,,,,,,
4.079522222,166.9029167,,,,,,,,,,
7.470591667,167.9144167,,,,,,,,,,
6.438208333,168.1042083,,,,,,,,,,
5.257866667,168.4025417,,,,,,,,,,
7.601808333,168.82175,,,,,,,,,,
6.327886111,168.633875,,,,,,,,,,
7.833188889,166.8915833,,,,,,,,,,
4.796544444,167.0904583,,,,,,,,,,
7.589472222,167.3345417,,,,,,,,,,
-4.221163889,173.2500833,,,,,,,,,,
-4.013033333,173.4584167,,,,,,,,,,
-3.390008333,173.8769583,,,,,,,,,,
-3.580419444,179.469375,,,,,,,,,,
-3.378938889,172.6974167,,,,,,,,,,
-3.739119444,172.5624583,,,,,,,,,,
-4.220355556,174.4317083,,,,,,,,,,
-4.778144444,173.8963333,,,,,,,,,,
-4.284080556,173.7972083,,,,,,,,,,
-4.392930556,174.3959167,,,,,,,,,,
-4.345622222,173.8286667,,,,,,,,,,
-2.493744444,174.0494583,,,,,,,,,,
-5.117372222,173.8464583,,,,,,,,,,
-4.009444444,173.8439167,,,,,,,,,,
-4.112588889,173.69175,,,,,,,,,,
-5.034447222,173.635375,,,,,,,,,,
-4.705066667,173.8865833,,,,,,,,,,
-5.801619444,172.24225,,,,,,,,,,
-5.728230556,172.2379583,,,,,,,,,,
-4.558294444,174.0288333,,,,,,,,,,
-4.345047222,173.6010417,,,,,,,,,,
-4.471977778,173.9635833,,,,,,,,,,
-4.143686111,173.826375,,,,,,,,,,
-4.884766667,172.64325,,,,,,,,,,
-4.696858333,174.837875,,,,,,,,,,
-4.343563889,173.8560417,,,,,,,,,,
-4.605733333,173.9271667,,,,,,,,,,
-5.0793,174.225625,,,,,,,,,,
-4.552252778,174.0602917,,,,,,,,,,
-4.031063889,172.3947917,,,,,,,,,,
-6.165497222,173.2269583,,,,,,,,,,
-3.870416667,174.220375,,,,,,,,,,
-4.423438889,171.5820833,,,,,,,,,,
-4.606313889,175.2810417,,,,,,,,,,
-4.261180556,173.98975,,,,,,,,,,
-4.165916667,173.84,,,,,,,,,,
-4.837497222,173.988125,,,,,,,,,,
-5.471727778,173.8768333,,,,,,,,,,
-5.477847222,174.7645,,,,,,,,,,
-4.149077778,173.7951667,,,,,,,,,,
-2.874813889,173.2800833,,,,,,,,,,
-4.946847222,173.8920833,,,,,,,,,,
0.169986111,174.0222917,,,,,,,,,,
0.706877778,173.721,,,,,,,,,,
0.419272222,174.1874167,,,,,,,,,,
0.247025,173.936,,,,,,,,,,
0.448513889,173.8290833,,,,,,,,,,
0.512805556,173.9130833,,,,,,,,,,
0.792963889,173.6930833,,,,,,,,,,
0.490758333,173.8857917,,,,,,,,,,
0.595994444,174.025,,,,,,,,,,
0.446869444,173.5996667,,,,,,,,,,
0.357266667,173.73075,,,,,,,,,,
-0.117483333,173.6662083,,,,,,,,,,
0.728441667,173.8924583,,,,,,,,,,
0.359188889,173.349875,,,,,,,,,,
0.350713889,173.7510417,,,,,,,,,,
-10.69143889,166.93675,,,,,,,,,,
-10.32059167,167.0693333,,,,,,,,,,
-10.64326389,166.9036667,,,,,,,,,,
-10.34520833,167.2367917,,,,,,,,,,
-10.53474167,167.0945,,,,,,,,,,
-10.33645278,167.0008333,,,,,,,,,,
-10.47035,166.8255833,,,,,,,,,,
-10.48594444,167.1376667,,,,,,,,,,
-9.357311111,168.3595417,,,,,,,,,,
-9.351563889,168.2945417,,,,,,,,,,
-9.498863889,168.347625,,,,,,,,,,
-9.467147222,168.37925,,,,,,,,,,
-9.509291667,168.4020417,,,,,,,,,,
-9.533036111,168.350875,,,,,,,,,,
-9.350105556,168.4521667,,,,,,,,,,
-9.540430556,168.366375,,,,,,,,,,
-9.367233333,168.3678333,,,,,,,,,,
-9.424502778,168.3722083,,,,,,,,,,
-9.504708333,168.353375,,,,,,,,,,
-32.04932778,160.533375,,,,,,,,,,
-31.94421944,160.564375,,,,,,,,,,
-32.46525,161.0064167,,,,,,,,,,
-32.4898,160.046,,,,,,,,,,
-32.33405,160.2415833,,,,,,,,,,
-32.27114167,160.3834167,,,,,,,,,,
-31.92192222,160.2095,,,,,,,,,,
-32.26968333,160.8748333,,,,,,,,,,
-32.27938889,159.9029583,,,,,,,,,,
-66.65547778,135.271875,,,,,,,,,,
-66.59473333,135.4018333,,,,,,,,,,
-66.68265278,135.7439167,,,,,,,,,,
-66.50522778,135.1439167,,,,,,,,,,
-66.59598889,135.4245417,,,,,,,,,,
-66.62724167,135.012875,,,,,,,,,,
-66.71457778,135.3457083,,,,,,,,,,
-66.47155556,135.7268333,,,,,,,,,,
-66.82736944,135.319,,,,,,,,,,
-66.67958889,134.81725,,,,,,,,,,
-66.5882,135.1918333,,,,,,,,,,
-66.66781667,135.4203333,,,,,,,,,,
-67.98665833,125.3821667,,,,,,,,,,
-67.97846944,125.792875,,,,,,,,,,
-67.84225278,126.0897083,,,,,,,,,,
-67.78604444,126.2379167,,,,,,,,,,
-68.01549444,126.2732083,,,,,,,,,,
-67.91696389,125.9882917,,,,,,,,,,
-67.89285,126.1087083,,,,,,,,,,
-67.63117222,126.2564167,,,,,,,,,,
-53.37235,148.7948333,,,,,,,,,,
-53.45236111,149.1367917,,,,,,,,,,
-53.16711944,149.0399167,,,,,,,,,,
-53.20120556,149.0012083,,,,,,,,,,
-53.33958333,149.049125,,,,,,,,,,
-53.29697778,149.0631667,,,,,,,,,,
-53.31951111,149.1030833,,,,,,,,,,
-53.31383333,148.7760833,,,,,,,,,,
-53.17301111,148.8984583,,,,,,,,,,
-53.24680278,149.0039167,,,,,,,,,,
-53.24023333,149.03325,,,,,,,,,,
-53.37155556,149.0773333,,,,,,,,,,
-53.24980833,149.3057083,,,,,,,,,,
-53.27570278,149.19975,,,,,,,,,,
-53.19598889,149.2385833,,,,,,,,,,
-53.40329722,148.98925,,,,,,,,,,
-53.44091111,149.2341667,,,,,,,,,,
-57.95806667,142.0840833,,,,,,,,,,
-57.90486667,142.115875,,,,,,,,,,
-57.97498611,141.9699583,,,,,,,,,,
-57.97263611,142.0500833,,,,,,,,,,
-58.06981389,142.1317917,,,,,,,,,,
-57.94973611,142.157,,,,,,,,,,
-57.96986667,142.019875,,,,,,,,,,
-57.96875556,142.14025,,,,,,,,,,
-58.01843889,141.9665,,,,,,,,,,
-5.188872222,-37.798,,,,,,,,,,
-21.17043056,11.47733333,,,,,,,,,,
-40.46616389,50.70583333,,,,,,,,,,
22.14136111,-11.681625,,,,,,,,,,
4.796333333,22.279125,,,,,,,,,,
2.643241667,150.4817917,,,,,,,,,,
-51.12436389,71.90770833,,,,,,,,,,
27.19948056,-156.6791667,,,,,,,,,,
66.96316667,-113.613875,,,,,,,,,,
14.18869722,-164.3365,,,,,,,,,,
80.79239722,-68.0125,,,,,,,,,,
-35.28197222,100.3396667,,,,,,,,,,
-40.67146667,-22.418625,,,,,,,,,,
48.02844167,41.91495833,,,,,,,,,,
-35.29330556,149.3155,,,,,,,,,,
15.30600556,117.2743333,,,,,,,,,,
18.0784,20.52829167,,,,,,,,,,
5.138705556,124.2192917,,,,,,,,,,
-39.84310556,-41.29820833,,,,,,,,,,
60.33306944,151.7226667,,,,,,,,,,
28.31285278,-146.292125,,,,,,,,,,
-39.93528611,-124.3401667,,,,,,,,,,
-43.43936389,81.17454167,,,,,,,,,,
53.157825,168.3900833,,,,,,,,,,
-3.340027778,62.692,,,,,,,,,,
8.0921,-57.35216667,,,,,,,,,,
-18.30851389,7.230875,,,,,,,,,,
-9.67815,-114.1303333,,,,,,,,,,
21.89940833,-79.6845,,,,,,,,,,
-54.32069167,-56.01766667,,,,,,,,,,
-11.64406111,11.01433333,,,,,,,,,,
5.221602778,140.3355833,,,,,,,,,,
-20.37081944,-169.7260833,,,,,,,,,,
-32.40733333,-146.3173333,,,,,,,,,,
55.145325,106.8812917,,,,,,,,,,
-22.24026667,110.7729167,,,,,,,,,,
43.06831944,66.27716667,,,,,,,,,,
-34.11034722,20.60395833,,,,,,,,,,
-22.89885833,66.93125,,,,,,,,,,
22.85058889,-21.4975,,,,,,,,,,
35.13978889,-171.201125,,,,,,,,,,
33.35898056,-4.918666667,,,,,,,,,,
-6.006827778,86.20204167,,,,,,,,,,
49.18733611,48.34254167,,,,,,,,,,
46.49644444,-46.5955,,,,,,,,,,
7.774425,104.0915833,,,,,,,,,,
-54.72437778,29.14116667,,,,,,,,,,
16.97842778,21.684375,,,,,,,,,,
-6.144591667,85.33529167,,,,,,,,,,
40.81941389,-166.8144583,,,,,,,,,,
23.25735833,-32.92579167,,,,,,,,,,
-50.14289444,-12.226125,,,,,,,,,,
4.718044444,-93.13320833,,,,,,,,,,
-44.57143333,27.65295833,,,,,,,,,,
70.29616111,82.43258333,,,,,,,,,,
-34.59798333,-6.964041667,,,,,,,,,,
30.57019167,32.480875,,,,,,,,,,
20.81372778,-62.51095833,,,,,,,,,,
59.6052,56.106,,,,,,,,,,
-19.93791389,20.26658333,,,,,,,,,,
16.23743056,178.0660833,,,,,,,,,,
-60.39407222,-96.99454167,,,,,,,,,,
6.514038889,-38.15816667,,,,,,,,,,
-35.68714444,16.00641667,,,,,,,,,,
-9.065555556,145.1844167,,,,,,,,,,
14.11707222,36.71145833,,,,,,,,,,
43.86365278,53.3585,,,,,,,,,,
34.65043889,-159.2233333,,,,,,,,,,
27.318725,-119.29075,,,,,,,,,,
36.80527222,-133.0513333,,,,,,,,,,
25.57353611,-47.25991667,,,,,,,,,,
22.37054444,-115.1459583,,,,,,,,,,
-21.96328889,-164.3002917,,,,,,,,,,
34.10426111,136.8962917,,,,,,,,,,
17.30330833,-0.997083333,,,,,,,,,,
-16.07476944,-5.064708333,,,,,,,,,,
33.05655556,-100.7319167,,,,,,,,,,
16.40428056,-156.8834583,,,,,,,,,,
-37.05515833,4.056,,,,,,,,,,
-41.44553056,50.66966667,,,,,,,,,,
-7.527830556,95.114875,,,,,,,,,,
-4.685511111,167.4409167,,,,,,,,,,
-50.12796667,-140.2471667,,,,,,,,,,
13.35809167,154.412,,,,,,,,,,
-3.863252778,-4.28375,,,,,,,,,,
63.82142222,-122.3210417,,,,,,,,,,
13.01814722,-176.2317917,,,,,,,,,,
-0.557558333,-42.14525,,,,,,,,,,
39.25597778,-105.16325,,,,,,,,,,
68.71934444,175.6365,,,,,,,,,,
-42.29832778,-158.493625,,,,,,,,,,
31.25735833,-2.939333333,,,,,,,,,,
52.263175,-152.0425,,,,,,,,,,
35.5005,-114.2199583,,,,,,,,,,
59.47305278,-97.92320833,,,,,,,,,,
43.10908333,149.5635417,,,,,,,,,,
-77.78403333,-126.4057083,,,,,,,,,,
29.36854444,-29.23529167,,,,,,,,,,
52.22469722,-161.4320833,,,,,,,,,,
10.87983056,-48.242,,,,,,,,,,
-6.493888889,-177.215125,,,,,,,,,,
6.479455556,46.43716667,,,,,,,,,,
28.51792222,137.812875,,,,,,,,,,
5.429977778,-11.757625,,,,,,,,,,
-42.87324722,86.03595833,,,,,,,,,,
-21.86848611,160.3464583,,,,,,,,,,
-22.02834444,177.714875,,,,,,,,,,
2.968494444,171.3657083,,,,,,,,,,
-9.455577778,-70.63258333,,,,,,,,,,
-3.190197222,34.61191667,,,,,,,,,,
-5.195066667,29.2705,,,,,,,,,,
75.62889722,130.8817917,,,,,,,,,,
-78.80613333,-127.014375,,,,,,,,,,
-17.19540278,101.15875,,,,,,,,,,
38.60325278,-160.5198333,,,,,,,,,,
36.99185556,-63.87370833,,,,,,,,,,
-10.7765,69.04758333,,,,,,,,,,
-24.44806111,58.94766667,,,,,,,,,,
6.931141667,-88.45641667,,,,,,,,,,
-15.58947222,170.8360417,,,,,,,,,,
28.03127778,-175.3665417,,,,,,,,,,
43.84692222,-173.9052917,,,,,,,,,,
42.39488889,-33.69383333,,,,,,,,,,
-67.20931667,-87.01708333,,,,,,,,,,
55.10285556,13.5255,,,,,,,,,,
58.73611111,152.7577917,,,,,,,,,,
31.81943056,102.238625,,,,,,,,,,
-3.072308333,-129.218,,,,,,,,,,
-12.41148056,173.307875,,,,,,,,,,
26.38502222,-172.0944583,,,,,,,,,,
-39.55385833,22.78145833,,,,,,,,,,
11.20378333,-124.8385417,,,,,,,,,,
47.910175,-16.73383333,,,,,,,,,,
60.17302222,165.1889167,,,,,,,,,,
22.72283611,-174.93925,,,,,,,,,,
-23.24681944,-28.845125,,,,,,,,,,
23.78712778,-116.065375,,,,,,,,,,
65.63692222,-152.409875,,,,,,,,,,
71.63508889,95.18508333,,,,,,,,,,
8.302036111,157.9345,,,,,,,,,,
52.1208,-35.08166667,,,,,,,,,,
-47.12056944,148.9524167,,,,,,,,,,
-56.21700556,60.051625,,,,,,,,,,
5.714811111,145.7872917,,,,,,,,,,
-10.35592222,161.6196667,,,,,,,,,,
-8.190841667,-126.4890417,,,,,,,,,,
-56.03961389,90.31283333,,,,,,,,,,
-31.62677222,26.02241667,,,,,,,,,,
77.13263333,-120.2577917,,,,,,,,,,
60.30062222,133.7792917,,,,,,,,,,
13.37648889,137.5953333,,,,,,,,,,
0.351522222,-173.0805833,,,,,,,,,,
33.04045,157.4987917,,,,,,,,,,
5.944263889,74.577,,,,,,,,,,
2.096008333,70.60975,,,,,,,,,,
65.70225833,-82.53983333,,,,,,,,,,
-31.32301389,28.46004167,,,,,,,,,,
54.52935556,142.3576667,,,,,,,,,,
-49.96283611,15.57029167,,,,,,,,,,
-51.38849444,-80.46854167,,,,,,,,,,
-25.78281389,88.35245833,,,,,,,,,,
-75.48046111,140.2724583,,,,,,,,,,
-29.07633889,170.3411667,,,,,,,,,,
33.42124167,105.2224167,,,,,,,,,,
-74.56355278,126.535625,,,,,,,,,,
3.327941667,101.0475417,,,,,,,,,,
35.54631944,-150.589,,,,,,,,,,
-35.71418333,-56.28504167,,,,,,,,,,
48.01115,107.1150833,,,,,,,,,,
-39.91611111,39.479375,,,,,,,,,,
-36.76452222,77.318625,,,,,,,,,,
-47.49397222,-150.0441667,,,,,,,,,,
15.50327222,-73.22608333,,,,,,,,,,
-16.06361111,58.14679167,,,,,,,,,,
18.76527778,121.7509167,,,,,,,,,,
20.91477778,112.6288333,,,,,,,,,,
27.91076944,-132.7494167,,,,,,,,,,
-1.834958333,113.5591667,,,,,,,,,,
-78.04381111,98.20129167,,,,,,,,,,
-16.85206944,86.110875,,,,,,,,,,
-12.76282778,8.819625,,,,,,,,,,
-7.699283333,-61.215,,,,,,,,,,
8.354227778,-114.4730833,,,,,,,,,,
-42.72466667,119.3013333,,,,,,,,,,
-50.3178,-166.4925833,,,,,,,,,,
-19.37185,175.049,,,,,,,,,,
-6.798383333,75.83341667,,,,,,,,,,
35.92948333,57.07820833,,,,,,,,,,
26.18354722,48.12579167,,,,,,,,,,
76.11562222,-156.1395,,,,,,,,,,
9.761525,102.2544167,,,,,,,,,,
-17.69385556,-151.4962917,,,,,,,,,,
-17.72398889,-13.20941667,,,,,,,,,,
-16.00493333,-77.927375,,,,,,,,,,
-40.54658056,1.325583333,,,,,,,,,,
7.8359,0.757916667,,,,,,,,,,
14.82445,33.00570833,,,,,,,,,,
52.31185278,68.036875,,,,,,,,,,
30.438175,106.2230833,,,,,,,,,,
2.685444444,157.0094583,,,,,,,,,,
-0.075672222,151.937875,,,,,,,,,,
8.820619444,-21.6385,,,,,,,,,,
47.62009722,10.57283333,,,,,,,,,,
-68.04863611,-35.76895833,,,,,,,,,,
-69.97731944,86.331375,,,,,,,,,,
62.389875,23.119625,,,,,,,,,,
-34.79173889,-96.4345,,,,,,,,,,
-22.54341389,-109.0536667,,,,,,,,,,
-37.75383889,-21.35645833,,,,,,,,,,
-35.88692222,113.4144583,,,,,,,,,,
27.83876944,60.517625,,,,,,,,,,
-17.60683333,-25.325625,,,,,,,,,,
19.00013889,-139.9697917,,,,,,,,,,
16.15428611,-116.7434167,,,,,,,,,,
-16.71140278,-135.9554167,,,,,,,,,,
14.51174722,-139.586875,,,,,,,,,,
28.07165556,-60.15170833,,,,,,,,,,
-18.70477222,-1.304333333,,,,,,,,,,
72.08193889,20.71045833,,,,,,,,,,
-24.58090278,93.11354167,,,,,,,,,,
66.72567778,-96.28116667,,,,,,,,,,
27.00204167,-17.02316667,,,,,,,,,,
-29.33893611,20.51804167,,,,,,,,,,
31.19134722,-77.957,,,,,,,,,,
-0.521636111,171.6215833,,,,,,,,,,
7.098666667,-79.54545833,,,,,,,,,,
21.13495833,111.05475,,,,,,,,,,
-66.63231389,156.882,,,,,,,,,,
53.07561944,142.6574583,,,,,,,,,,
-14.53576111,-86.692,,,,,,,,,,
-16.549175,98.711875,,,,,,,,,,
54.89266389,161.7561667,,,,,,,,,,
-29.373575,-157.359875,,,,,,,,,,
5.875341667,-104.7800833,,,,,,,,,,
68.57604444,-173.7535,,,,,,,,,,
41.20730278,102.0298333,,,,,,,,,,
60.79795833,94.00533333,,,,,,,,,,
-17.1234,158.9527083,,,,,,,,,,
0.493013889,160.9132083,,,,,,,,,,
5.311425,-75.91420833,,,,,,,,,,
-16.38731667,107.8592917,,,,,,,,,,
-58.07633611,131.331,,,,,,,,,,
29.99693056,74.13158333,,,,,,,,,,
-83.80135556,14.004375,,,,,,,,,,
-17.96006944,97.062625,,,,,,,,,,
52.53967222,-156.44075,,,,,,,,,,
-17.43881389,12.46170833,,,,,,,,,,
-4.862444444,-4.248541667,,,,,,,,,,
49.265475,-48.52983333,,,,,,,,,,
2.404725,169.6319583,,,,,,,,,,
-10.17734167,31.13929167,,,,,,,,,,
44.61158611,95.06770833,,,,,,,,,,
-40.65913056,-4.222375,,,,,,,,,,
47.23547222,-7.675833333,,,,,,,,,,
-18.36123333,57.4435,,,,,,,,,,
-4.074591667,-4.2585,,,,,,,,,,
-67.28696111,161.640875,,,,,,,,,,
24.59790278,-33.55095833,,,,,,,,,,
-0.323366667,33.06125,,,,,,,,,,
-18.49119722,71.014625,,,,,,,,,,
38.40166944,-3.761458333,,,,,,,,,,
35.40316944,158.649375,,,,,,,,,,
-24.05351389,19.00591667,,,,,,,,,,
72.67778611,-57.67016667,,,,,,,,,,
-4.783772222,16.179125,,,,,,,,,,
10.88303333,38.4565,,,,,,,,,,
58.06571111,36.859,,,,,,,,,,
-22.01173611,167.3567083,,,,,,,,,,
18.52305,-10.18845833,,,,,,,,,,
28.44003333,93.48691667,,,,,,,,,,
-38.69636944,56.41283333,,,,,,,,,,
-45.43068611,-22.61916667,,,,,,,,,,
-20.96923889,-177.5440833,,,,,,,,,,
-71.80241111,155.9788333,,,,,,,,,,
-9.121091667,98.717875,,,,,,,,,,
22.69435556,35.88329167,,,,,,,,,,
37.96677778,-21.712375,,,,,,,,,,
-1.872111111,63.71683333,,,,,,,,,,
-49.71316944,-71.03558333,,,,,,,,,,
-20.82835278,-176.2011667,,,,,,,,,,
60.19530556,3.618666667,,,,,,,,,,
-8.475302778,-121.1124167,,,,,,,,,,
-43.52125278,132.9409167,,,,,,,,,,
39.26226944,137.0172917,,,,,,,,,,
29.74564722,131.9186667,,,,,,,,,,
26.11074444,155.9601667,,,,,,,,,,
-2.986858333,81.18041667,,,,,,,,,,
3.697558333,-67.78116667,,,,,,,,,,
-79.07158333,124.965125,,,,,,,,,,
63.27300833,114.68725,,,,,,,,,,
-46.67028056,-103.0408333,,,,,,,,,,
-9.630427778,-177.843625,,,,,,,,,,
45.39630556,17.72554167,,,,,,,,,,
-60.23821111,-2.2735,,,,,,,,,,
0,-32.78025,,,,,,,,,,
-18.88447778,109.7103333,,,,,,,,,,
-11.21333333,-4.856375,,,,,,,,,,
-8.228672222,-106.9545833,,,,,,,,,,
64.95161667,61.482625,,,,,,,,,,
-20.26624444,47.28883333,,,,,,,,,,
14.96624722,50.07233333,,,,,,,,,,
43.50633056,-116.6401667,,,,,,,,,,
17.60972778,169.6985833,,,,,,,,,,
35.96198333,-117.5037083,,,,,,,,,,
59.51473889,142.246375,,,,,,,,,,
18.49888889,-152.9578333,,,,,,,,,,
8.896705556,-148.9072083,,,,,,,,,,
19.14613889,94.17704167,,,,,,,,,,
-67.72495833,-5.339958333,,,,,,,,,,
-18.79938333,35.40141667,,,,,,,,,,
-25.00588889,-146.6582083,,,,,,,,,,
33.07198889,-121.3185417,,,,,,,,,,
-34.38249444,101.949625,,,,,,,,,,
34.23196667,133.654625,,,,,,,,,,
-24.14523889,-137.45975,,,,,,,,,,
43.00653889,105.1764583,,,,,,,,,,
-26.92563611,-41.68383333,,,,,,,,,,
61.31657778,-103.7204583,,,,,,,,,,
8.918786111,154.121,,,,,,,,,,
64.36501944,172.0432083,,,,,,,,,,
40.41198611,-43.62725,,,,,,,,,,
-83.557725,140.7475,,,,,,,,,,
-61.07138056,-98.841625,,,,,,,,,,
20.40134167,-122.0294583,,,,,,,,,,
40.51426111,-171.578875,,,,,,,,,,
16.60348056,-171.3385,,,,,,,,,,
46.59921389,53.4375,,,,,,,,,,
-45.92918889,92.41308333,,,,,,,,,,
-68.37016944,-170.9452083,,,,,,,,,,
-28.55418889,-118.7265,,,,,,,,,,
-28.19316667,-102.9996667,,,,,,,,,,
-51.83874167,138.471125,,,,,,,,,,
21.72747222,130.4883333,,,,,,,,,,
52.00708333,179.2661667,,,,,,,,,,
-14.35503056,-87.562625,,,,,,,,,,
21.32007778,21.538375,,,,,,,,,,
47.91045556,112.1639167,,,,,,,,,,
-44.86571389,117.170625,,,,,,,,,,
17.22996111,-173.504375,,,,,,,,,,
-0.446636111,88.74629167,,,,,,,,,,
6.637236111,77.01395833,,,,,,,,,,
-47.34883611,-24.35245833,,,,,,,,,,
35.65289722,176.6364167,,,,,,,,,,
-17.89116389,77.12470833,,,,,,,,,,
-26.52194444,-108.550875,,,,,,,,,,
-34.11619444,102.5207083,,,,,,,,,,
-29.58794722,-111.7879167,,,,,,,,,,
-72.18440556,98.08245833,,,,,,,,,,
-26.94318611,149.81075,,,,,,,,,,
6.042313889,-31.03841667,,,,,,,,,,
53.51730556,-127.0662917,,,,,,,,,,
30.76537222,46.98445833,,,,,,,,,,
5.345372222,79.88754167,,,,,,,,,,
-25.7005,-14.06433333,,,,,,,,,,
69.57532778,-179.8620417,,,,,,,,,,
-62.01378889,117.2635833,,,,,,,,,,
-29.47337222,-114.98675,,,,,,,,,,
12.421425,-92.15004167,,,,,,,,,,
14.34792222,-146.3376667,,,,,,,,,,
-8.966183333,-164.9433333,,,,,,,,,,
-49.54771111,-169.0489583,,,,,,,,,,
7.295383333,86.248625,,,,,,,,,,
-4.577183333,-65.02683333,,,,,,,,,,
-74.46417222,-69.96304167,,,,,,,,,,
-3.90295,-139.3959167,,,,,,,,,,
-41.98331667,0.796875,,,,,,,,,,
-6.771880556,-111.3377917,,,,,,,,,,
-37.52734722,-129.49775,,,,,,,,,,
53.696675,-158.5215833,,,,,,,,,,
69.51189167,-160.9901667,,,,,,,,,,
-52.172275,-47.15375,,,,,,,,,,
-7.261808333,-63.04795833,,,,,,,,,,
-15.23085,117.908,,,,,,,,,,
-7.717961111,-1.686666667,,,,,,,,,,
-23.09880278,78.19454167,,,,,,,,,,
36.63185833,7.913083333,,,,,,,,,,
51.517175,167.406375,,,,,,,,,,
27.508425,-78.5235,,,,,,,,,,
-53.99050556,109.425,,,,,,,,,,
-42.48945556,-63.55016667,,,,,,,,,,
-33.53706944,-134.78725,,,,,,,,,,
-55.76281389,-81.201875,,,,,,,,,,
-47.25193056,-67.41670833,,,,,,,,,,
-79.30623889,19.794125,,,,,,,,,,
-45.40749167,-167.5201667,,,,,,,,,,
-17.84370556,-137.8964583,,,,,,,,,,
-17.52973611,-84.11825,,,,,,,,,,
9.891697222,-107.8375833,,,,,,,,,,
-65.98280833,-66.74633333,,,,,,,,,,
34.51926667,25.01529167,,,,,,,,,,
41.22098611,98.164,,,,,,,,,,
-28.67720556,83.59945833,,,,,,,,,,
-11.802975,-83.62525,,,,,,,,,,
-7.875572222,-123.4702917,,,,,,,,,,
7.6417,146.4407917,,,,,,,,,,
-76.25093056,-21.18454167,,,,,,,,,,
12.09020556,35.660125,,,,,,,,,,
-36.01810278,-134.3650417,,,,,,,,,,
60.46741667,70.73883333,,,,,,,,,,
-39.52614444,15.24895833,,,,,,,,,,
2.559777778,-90.886,,,,,,,,,,
-4.714911111,-161.1944167,,,,,,,,,,
78.058,49.9195,,,,,,,,,,
0,-122.9647083,,,,,,,,,,
-6.493236111,-46.70633333,,,,,,,,,,
41.23405556,35.818375,,,,,,,,,,
-55.33862778,128.541875,,,,,,,,,,
69.27619444,83.647875,,,,,,,,,,
-56.85543056,-30.50758333,,,,,,,,,,
-19.65163333,-168.9214167,,,,,,,,,,
-31.29220278,-148.67625,,,,,,,,,,
12.27330833,-114.4342917,,,,,,,,,,
5.385125,-76.91533333,,,,,,,,,,
-27.33397778,166.665,,,,,,,,,,
-57.09219722,-174.91025,,,,,,,,,,
-21.394675,-143.180625,,,,,,,,,,
25.10468056,-145.4067917,,,,,,,,,,
46.97103611,87.98545833,,,,,,,,,,
-5.485613889,82.1545,,,,,,,,,,
16.53002222,-155.80125,,,,,,,,,,
-32.69480278,3.320875,,,,,,,,,,
58.60001389,87.996375,,,,,,,,,,
25.103775,-124.8107083,,,,,,,,,,
40.324725,89.12925,,,,,,,,,,
3.529611111,-164.9553333,,,,,,,,,,
35.7809,-0.662666667,,,,,,,,,,
77.13771667,63.692875,,,,,,,,,,
-20.00788889,-168.61925,,,,,,,,,,
-20.69607778,94.722625,,,,,,,,,,
26.92422222,171.6410833,,,,,,,,,,
16.04479722,116.2319583,,,,,,,,,,
-38.32773611,-32.590375,,,,,,,,,,
37.398575,40.01854167,,,,,,,,,,
-39.04808333,12.375125,,,,,,,,,,
-36.23866667,-168.9312917,,,,,,,,,,
-38.35533333,87.88533333,,,,,,,,,,
-36.67128611,-175.832375,,,,,,,,,,
15.30294167,161.9473333,,,,,,,,,,
6.881658333,146.6605,,,,,,,,,,
14.70825833,-125.5362917,,,,,,,,,,
36.26759722,-102.2806667,,,,,,,,,,
-1.431808333,-3.754666667,,,,,,,,,,
-28.77510556,-19.49316667,,,,,,,,,,
-35.99531944,-79.701625,,,,,,,,,,
-43.4179,-9.767583333,,,,,,,,,,
43.983325,135.4937917,,,,,,,,,,
23.67708889,-97.11804167,,,,,,,,,,
-16.67228333,-10.08966667,,,,,,,,,,
16.48772778,-158.5060833,,,,,,,,,,
-16.40788333,48.09575,,,,,,,,,,
-24.85546667,140.6452083,,,,,,,,,,
-74.31396389,-175.150625,,,,,,,,,,
-64.59212778,130.2559583,,,,,,,,,,
-33.89161111,49.29091667,,,,,,,,,,
5.341008333,12.23404167,,,,,,,,,,
-44.02695833,-90.51658333,,,,,,,,,,
-83.14274167,179.3731667,,,,,,,,,,
19.76635,100.475875,,,,,,,,,,
